281987,50,2741700308864880,2
281987,50,2729637095577170,8
281984,50,2730307274093320,2
281984,50,2727626560029280,7
281988,50,2730977452609200,7
281988,50,2739019594800850,1
281990,50,2733658166673240,0
281990,50,2728296738545260,7
281996,20,2732987988157230,3
281996,20,2736338880736970,6
281999,50,2729637095577170,3
281999,50,2732987988157210,1
282004,50,2732317809641130,7
282004,50,2730307274093270,0
282005,50,2738349416285080,3
282005,50,2573485501354580,4
282003,50,2733658166673030,6
282003,50,2738349416284990,4
282002,20,2728296738545260,10
282002,20,2743040665896740,0
282008,50,2731647631125260,5
282008,50,2727626560029440,0
282009,50,2730977452609200,5
282009,50,2731647631125230,0
282011,50,2730977452609140,3
282011,50,2732317809641080,2
282017,20,2727626560029270,2
282017,20,2727626560029250,3
282015,50,2739019594801050,-1
282015,50,2731647631125260,2
282020,50,2732987988157240,2
282020,50,2729637095577170,8
282023,50,2738349416284990,5
282023,50,2738349416285080,4
282024,50,2739019594800960,3
282024,50,2731647631125110,1
282022,50,2743040665896740,3
282022,50,2734328345189220,6
282031,50,2726956381513490,1
282031,50,2730977452609200,8
282029,50,2737679237769100,0
282029,50,2733658166673030,7
282033,50,2726956381513490,0
282033,50,2737679237769100,0
282038,50,2730307274093360,1
282038,50,2734998523705140,2
282036,50,2737679237769100,0
282036,50,2727626560029280,0
282037,50,2733658166673050,5
282037,50,2738349416284960,1
282039,50,2731647631125220,0
282039,50,2727626560029270,5
282044,50,2731647631125260,4
282044,50,2730307274093310,3
282040,50,2737679237769100,0
282040,50,2733658166673030,0
282045,50,2728296738545370,3
282045,50,2728296738545330,5
282042,50,2734328345189220,10
282042,50,2731647631125110,0
282050,50,2743040665896730,0
282050,50,2738349416285080,5
282048,50,2741030130348840,0
282048,50,2733658166673150,6
282054,50,2733658166673050,0
282054,50,2739689773316920,2
282052,20,2730977452609200,5
282052,20,2732317809641080,2
282059,50,2730977452609200,5
282059,50,2743040665896740,1
282056,50,2732987988157170,1
282056,50,2739019594800960,3
282055,50,2727626560029440,1
282055,50,2738349416284990,7
282063,50,2727626560029440,8
282063,50,2730977452609300,0
282065,50,2730977452609210,10
282065,50,2726956381513490,0
282062,50,2727626560029290,7
282062,50,2731647631125090,2
282061,50,2732987988157070,0
282061,50,2733658166673050,2
282072,50,2732987988157100,1
282072,50,2731647631125220,3
282068,50,2732317809641220,4
282068,50,2730977452609160,2
282070,50,2730977452609140,1
282070,50,2729637095577170,5
282069,50,2728296738545460,2
282069,50,2733658166673050,0
282071,50,2733658166673100,3
282071,50,2728296738545370,5
282073,20,2731647631125110,1
282073,20,2730307274093310,10
282074,50,2737679237769010,4
282074,50,2738349416285080,1
282075,20,2743040665896730,0
282075,20,2732987988157070,4
282078,50,2738349416284990,1
282078,50,2730977452609210,1
282082,50,2733658166673030,4
282082,50,2739689773316920,1
282080,50,2730977452609200,1
282080,50,2728296738545260,8
282079,20,2737679237768940,0
282079,20,2738349416284960,6
282086,50,2732987988157170,-1
282086,50,2739019594800960,5
282084,50,2730977452609140,0
282084,50,2739689773316950,3
282087,20,2728296738545330,5
282087,20,2726956381513490,3
282090,20,2734998523705030,5
282090,20,2732317809641140,2
282092,20,2732987988157200,0
282092,20,2728296738545260,2
282093,50,2733658166673060,2
282093,50,2726956381513360,4
282094,50,2732987988157100,1
282094,50,2730977452609290,1
282095,50,2738349416285000,3
282095,50,2733658166673050,5
282096,20,2728296738545370,6
282096,20,2729637095577170,2
282098,20,2730307274093310,9
282098,20,2731647631125110,3
282100,50,2738349416284990,9
282100,50,2727626560029300,1
282101,50,2732987988157070,-1
282101,50,2731647631125110,1
282106,50,2737009059253160,3
282106,50,2739689773316920,3
282102,20,2729637095577170,0
282102,20,2728296738545370,1
282107,20,2732987988157170,2
282107,20,2733658166673140,7
282109,50,2739689773316950,5
282109,50,2734328345189110,3
282113,50,2738349416284960,0
282113,50,2728296738545460,7
282110,20,2573485501354530,10
282110,20,2738349416285000,1
282111,20,2732317809641140,5
282111,20,2728296738545330,6
282120,50,2737679237769100,-14
282120,50,2728296738545260,2
282119,50,2732987988157240,3
282119,50,2731647631125260,5
282116,50,2573485501354530,0
282116,50,2728966917061200,0
282121,20,2737679237769130,8
282121,20,2741700308864880,1
282122,50,2741030130348780,4
282122,50,2739689773317050,5
282124,50,2733658166673050,7
282124,50,2739689773316990,0
282123,50,2728966917061200,0
282123,50,2573485501354530,0
282130,50,2733658166673060,5
282130,50,2731647631125240,4
282131,50,2728296738545260,1
282131,50,2731647631125260,0
282129,50,2730977452609300,0
282129,50,2727626560029330,7
282127,50,2733658166673050,0
282127,50,2573485501354530,1
282133,50,2732317809641270,1
282133,50,2738349416284990,5
282136,50,2732987988157070,8
282136,50,2739019594800960,1
282135,20,2732987988157050,3
282135,20,2732987988157170,4
282140,20,2737679237769100,0
282140,20,2727626560029330,0
282139,50,2743040665896730,-1
282139,50,2739689773316950,7
282138,50,2730307274093290,0
282138,50,2729637095577170,7
282137,20,2728296738545260,4
282137,20,2731647631125260,0
282142,50,2738349416285000,1
282142,50,2734328345189050,1
282143,50,2734328345189240,3
282143,50,2728296738545330,3
282145,20,2731647631125110,0
282145,20,2727626560029440,9
282150,50,2733658166673030,8
282150,50,2737009059252960,1
282151,50,2737679237768900,4
282151,50,2732987988157240,6
282148,50,2733658166673040,0
282148,50,2729637095577260,0
282149,50,2737679237769100,-3
282149,50,2739689773316950,1
282152,20,2739019594800840,5
282152,20,2733658166673060,3
282155,50,2730977452609300,4
282155,50,2573485501354530,8
282161,50,2732987988157270,3
282161,50,2730977452609190,5
282164,50,2739019594800870,4
282164,50,2732987988157050,4
282158,50,2727626560029330,3
282158,50,2728296738545260,10
282160,50,2732317809641270,3
282160,50,2739019594800960,5
282157,50,2728296738545460,3
282157,50,2734328345189170,2
282167,50,2738349416284990,3
282167,50,2730307274093290,2
282166,50,2738349416285000,1
282166,50,2732987988157170,4
282168,50,2728296738545330,6
282168,50,2730977452609160,-1
282170,50,2737679237769130,6
282170,50,2731647631125110,1
282169,20,2741030130348780,3
282169,20,2743040665896740,2
282176,50,2739689773316950,6
282176,50,2727626560029440,2
282174,20,2573485501354530,7
282174,20,2739019594800840,1
282175,20,2735668702221130,3
282175,20,2729637095577320,5
282173,50,2727626560029360,4
282173,50,2733658166673150,1
282182,50,2734998523705160,0
282182,50,2738349416284990,3
282183,50,2739689773316990,0
282183,50,2730977452609160,0
282181,50,2738349416284880,1
282181,50,2736338880737190,4
282185,20,2733658166673060,4
282185,20,2738349416284940,4
282188,20,2732987988157270,3
282188,20,2737679237769020,7
282186,50,2730977452609190,1
282186,50,2732987988157270,7
282187,20,2732987988157050,3
282187,20,2739019594800870,5
282189,50,2728296738545260,9
282189,50,2727626560029330,2
282193,20,2732987988157170,8
282193,20,2738349416285000,3
282196,50,2731647631125110,3
282196,50,2737679237769130,4
282198,50,2728296738545330,1
282198,50,2739689773316950,7
282197,50,2727626560029440,0
282197,50,2573485501354530,8
282199,50,2730977452609140,0
282199,50,2736338880736980,4
282200,50,2737009059253010,5
282200,50,2743040665896740,0
282204,50,2734998523705010,3
282204,50,2741030130348830,0
282206,50,2734998523705160,0
282206,50,2730977452609190,2
282203,20,2734328345189170,0
282203,20,2573485501354530,2
282201,50,2733658166673260,2
282201,50,2732987988157200,4
282205,20,2726956381513330,2
282205,20,2733658166673150,5
282211,50,2733658166673060,2
282211,50,2737679237769060,2
282209,50,2732987988157270,5
282209,50,2736338880737160,1
282208,50,2737009059252980,5
282208,50,2732987988157090,2
282212,50,2743040665896740,1
282212,50,2739019594800870,1
282207,50,2737679237768900,5
282207,50,2741700308864780,0
282215,50,2727626560029330,8
282215,50,2742370487380970,3
282213,50,2739689773316990,1
282213,50,2728296738545260,6
282219,50,2732987988157050,4
282219,50,2741030130348780,1
282218,50,2738349416285000,0
282218,50,2740359951833020,1
282221,20,2732987988157170,9
282221,20,2727626560029250,0
282220,20,2734328345189130,5
282220,20,2737679237769130,4
282225,50,2738349416284990,4
282225,50,2728296738545250,1
282223,50,2573485501354540,6
282223,50,2730307274093290,3
282224,50,2728296738545330,4
282224,50,2732987988157080,2
282229,50,2731647631125160,2
282229,50,2727626560029440,5
282230,50,2737679237768930,6
282230,50,2733658166673100,3
282234,50,2731647631125300,4
282234,50,2730977452609190,4
282235,50,2733658166673260,4
282235,50,2573485501354530,6
282233,50,2731647631125110,-1
282233,50,2728296738545260,10
282232,20,2733658166673060,7
282232,20,2739689773317040,0
282239,20,2732987988157090,4
282239,20,2728296738545370,4
282240,20,2739019594800870,0
282240,20,2732987988157270,7
282237,20,2737679237768900,4
282237,20,2727626560029330,2
282238,20,2739689773316850,5
282238,20,2742370487380790,0
282241,50,2738349416284880,3
282241,50,2736338880736980,2
282242,50,2733658166673050,0
282242,50,2739689773317040,0
282247,50,2734328345189160,3
282247,50,2736338880737160,1
282244,20,2732987988157170,5
282244,20,2742370487380850,5
282249,20,2734328345189130,3
282249,20,2730977452609200,5
282246,50,2739689773316970,-1
282246,50,2729637095577170,0
282256,50,2732987988157050,1
282256,50,2573485501354540,9
282253,20,2728296738545330,5
282253,20,2733658166673100,3
282254,50,2726956381513390,-1
282254,50,2737009059253160,5
282252,50,2726956381513440,0
282252,50,2731647631125210,2
282251,20,2739689773316990,3
282251,20,2739019594800960,6
282263,50,2727626560029440,8
282263,50,2734328345189230,1
282257,50,2731647631125160,4
282257,50,2732317809641170,1
282259,50,2737009059252920,0
282259,50,2728296738545260,10
282262,50,2730977452609200,1
282262,50,2734328345189020,0
282261,50,2733658166673100,8
282261,50,2727626560029360,3
282258,50,2730977452609190,4
282258,50,2573485501354530,3
282265,20,2732987988157090,4
282265,20,2731647631125110,4
282266,50,2733658166673060,3
282266,50,2732987988157280,2
282270,50,2733658166673040,2
282270,50,2739689773316850,2
282268,50,2737009059253150,2
282268,50,2732987988157200,1
282267,50,2738349416284880,2
282267,50,2739019594800870,1
282271,20,2739689773317040,4
282271,20,2734328345189240,4
282276,20,2742370487380850,2
282276,20,2727626560029410,2
282279,50,2732987988157100,2
282279,50,2729637095577260,3
282275,20,2728296738545330,4
282275,20,2729637095577170,7
282278,20,2732987988157050,6
282278,20,2731647631125300,7
282281,20,2573485501354540,7
282281,20,2734328345189160,4
282280,20,2737009059252920,4
282280,20,2734328345189130,3
282283,50,2727626560029440,6
282283,50,2739689773316990,-1
282285,20,2730977452609200,8
282285,20,2731647631125160,3
282286,50,2730977452609290,3
282286,50,2727626560029360,7
282288,50,2730977452609190,1
282288,50,2573485501354530,5
282289,50,2728296738545260,8
282289,50,2732317809641170,0
282292,50,2730307274093140,2
282292,50,2732987988157090,2
282294,50,2737009059253150,5
282294,50,2730977452609140,2
282297,50,2732987988157110,4
282297,50,2732987988157280,1
282295,50,2733658166673060,1
282295,50,2738349416284880,8
282299,50,2734328345189250,3
282299,50,2737679237769060,0
282300,50,2730307274093370,6
282300,50,2730307274093160,2
282303,50,2731647631125290,3
282303,50,2729637095577400,-1
282302,50,2739689773317040,1
282302,50,2742370487380850,1
282304,50,2742370487380970,8
282304,50,2742370487380730,-1
282305,20,2734328345189020,6
282305,20,2732987988157070,3
282306,50,2729637095577400,0
282306,50,2737679237768900,2
282309,50,2737009059252920,8
282309,50,2739019594800910,1
282310,50,2730977452609200,5
282310,50,2727626560029440,4
282307,50,2727626560029360,2
282307,50,2573485501354540,5
282311,50,2734998523705160,4
282311,50,2731647631125300,2
282315,20,2730977452609280,3
282315,20,2730977452609190,5
282317,50,2732987988157100,3
282317,50,2731647631125140,4
282313,50,2730977452609140,0
282313,50,2730307274093370,0
282314,50,2573485501354530,3
282314,50,2728966917061270,0
282322,50,2732987988157110,5
282322,50,2732317809641230,-1
282321,50,2728296738545260,10
282321,50,2730307274093140,1
282320,50,2737009059253150,5
282320,50,2739689773317030,1
282323,50,2573485501354530,0
282323,50,2734998523705130,0
282325,50,2740359951832970,4
282325,50,2728296738545260,4
282326,50,2733658166673060,4
282326,50,2738349416284880,8
282329,50,2739689773317030,1
282329,50,2733658166673110,5
282330,20,2728966917061270,0
282330,20,2734328345189080,3
282327,50,2742370487380880,0
282327,50,2732987988157100,0
282332,50,2734998523705130,0
282332,50,2734328345189160,0
282331,50,2573485501354540,10
282331,50,2734328345189020,0
282342,20,2742370487380850,0
282342,20,2741700308864760,0
282338,20,2732987988157070,2
282338,20,2740359951832810,6
282333,50,2727626560029350,0
282333,50,2742370487380730,6
282344,50,2730977452609200,4
282344,50,2727626560029360,2
282337,50,2727626560029440,6
282337,50,2734328345189240,0
282339,50,2738349416284880,0
282339,50,2734998523705130,0
282341,50,2730307274093370,6
282341,50,2730977452609140,3
282349,50,2726956381513290,1
282349,50,2741700308864920,0
282347,50,2732317809641230,1
282347,50,2728296738545260,10
282345,50,2739019594800910,5
282345,50,2729637095577400,3
282348,50,2730977452609190,6
282348,50,2730307274093160,-1
282346,20,2726956381513390,-1
282346,20,2734328345189230,6
282355,20,2731647631125290,5
282355,20,2732987988157110,4
282352,20,2734328345189160,1
282352,20,2733658166673040,0
282354,50,2741030130348830,2
282354,50,2732987988157230,4
282350,50,2729637095577310,0
282350,50,2735668702221090,0
282351,50,2729637095577260,1
282351,50,2737009059253150,4
282360,50,2734328345189150,3
282360,50,2739689773316820,0
282357,20,2732987988157110,0
282357,20,2731647631125290,0
282356,50,2740359951832970,10
282356,50,2730977452609290,0
282362,50,2573485501354530,8
282362,50,2729637095577280,2
282365,20,2743040665896740,2
282365,20,2732987988157080,4
282361,20,2726956381513450,0
282361,20,2735668702221090,0
282363,50,2728966917061270,6
282363,50,2728296738545280,4
282369,20,2730307274093360,0
282369,20,2730307274093190,6
282372,50,2729637095577190,0
282372,50,2740359951832980,2
282366,20,2737679237768900,6
282366,20,2734328345189220,2
282367,50,2742370487380880,3
282367,50,2742370487380850,2
282368,20,2733658166673060,7
282368,20,2732987988157100,1
282371,50,2735668702221100,5
282371,50,2733658166673100,1
282375,20,2730977452609300,1
282375,20,2737679237769020,5
282370,50,2728966917061330,2
282370,50,2733658166673040,3
282376,50,2739689773316820,0
282376,50,2730307274093160,0
282374,20,2727626560029360,10
282374,20,2727626560029350,0
282380,50,2740359951832810,4
282380,50,2728296738545390,4
282378,50,2734328345189020,1
282378,50,2573485501354540,8
282379,50,2742370487380730,7
282379,50,2739689773317030,0
282381,50,2735668702221110,1
282381,50,2727626560029440,5
282382,50,2728296738545260,9
282382,50,2732317809641230,0
282384,50,2739019594800910,1
282384,50,2730307274093370,4
282383,50,2727626560029420,0
282383,50,2730977452609190,7
282385,50,2730977452609200,2
282385,50,2738349416284880,4
282388,50,2730977452609140,5
282388,50,2734998523705100,5
282391,50,2730977452609290,0
282391,50,2731647631125290,7
282390,20,2732987988157110,2
282390,20,2728296738545430,1
282389,20,2732987988157230,3
282389,20,2737009059253150,3
282394,50,2729637095577400,5
282394,50,2739019594800870,0
282395,50,2731647631125200,2
282395,50,2734328345189230,4
282392,20,2741700308864980,0
282392,20,2730977452609140,0
282397,20,2733658166673040,4
282397,20,2741030130348830,1
282402,50,2734328345189150,2
282402,50,2733658166673030,4
282399,50,2737679237768900,0
282399,50,2730307274093190,3
282396,50,2733658166673020,3
282396,50,2573485501354530,8
282401,50,2732987988157070,-1
282401,50,2730307274093360,5
282404,50,2730307274093310,1
282404,50,2726956381513290,6
282405,20,2730977452609220,6
282405,20,2730977452609300,1
282406,50,2734998523705070,5
282406,50,2728296738545280,2
282403,50,2735668702221100,4
282403,50,2734328345189160,7
282417,50,2734328345189220,4
282417,50,2727626560029350,0
282415,50,2732987988157200,2
282415,50,2732987988157230,3
282411,20,2732317809641230,2
282411,20,2728296738545260,10
282413,50,2733658166673030,0
282413,50,2733658166673040,0
282414,20,2734998523705130,6
282414,20,2733658166673260,2
282412,50,2740359951832960,0
282412,50,2728296738545390,3
282409,50,2743040665896750,0
282409,50,2727626560029440,9
282408,20,2734998523705160,6
282408,20,2729637095577370,1
282410,20,2726956381513450,9
282410,20,2730307274093370,0
282407,50,2730307274093270,0
282407,50,2573485501354540,9
282421,50,2729637095577310,1
282421,50,2728966917061320,3
282419,50,2738349416284880,-1
282419,50,2730977452609190,5
282424,50,2734998523705100,3
282424,50,2732987988157110,6
282422,50,2728296738545390,1
282422,50,2741700308864920,0
282428,50,2737009059253150,1
282428,50,2729637095577400,1
282427,50,2730307274093330,1
282427,50,2731647631125290,8
282429,20,2731647631125200,2
282429,20,2730307274093240,6
282432,20,2737679237768900,6
282432,20,2730977452609140,2
282433,50,2730977452609220,3
282433,50,2733658166673020,1
282435,50,2734328345189160,2
282435,50,2734998523705070,5
282438,20,2727626560029440,1
282438,20,2728296738545260,10
282437,50,2742370487380880,4
282437,50,2734328345189150,5
282440,50,2728966917061190,6
282440,50,2727626560029350,0
282443,50,2732987988157230,7
282443,50,2742370487380790,0
282447,50,2740359951832810,4
282447,50,2730977452609200,5
282444,20,2731647631125140,6
282444,20,2730307274093380,1
282442,50,2732987988157200,1
282442,50,2729637095577370,3
282441,50,2729637095577310,0
282441,50,2733658166673110,4
282453,50,2738349416284880,4
282453,50,2742370487380850,3
282454,50,2741700308864980,0
282454,50,2732987988157220,0
282455,50,2728296738545230,0
282455,50,2741700308864980,0
282458,50,2734998523705100,0
282458,50,2731647631125230,4
282459,50,2728296738545390,1
282459,50,2729637095577400,6
282460,50,2728296738545260,0
282460,50,2731647631125290,5
282457,50,2731647631125200,4
282457,50,2737679237768930,3
282464,20,2737009059253150,3
282464,20,2730977452609270,1
282463,50,2738349416284990,0
282463,50,2741700308864980,0
282465,50,2733658166673260,3
282465,50,2731647631125110,3
282461,50,2737679237768900,5
282461,50,2743040665896750,0
282462,50,2728296738545260,10
282462,50,2734998523705070,3
282466,20,2730307274093380,1
282466,20,2737009059252970,3
282470,50,2737009059253150,1
282470,50,2743040665896750,0
282468,50,2730977452609220,4
282468,50,2734328345189020,0
282469,50,2730977452609140,5
282469,50,2733658166673020,2
282473,50,2731647631125250,0
282473,50,2727626560029440,6
282475,50,2737009059252970,0
282475,50,2730977452609190,1
282471,50,2737679237769010,5
282471,50,2727626560029250,6
282474,20,2731647631125140,1
282474,20,2730977452609200,8
282476,50,2733658166673100,7
282476,50,2734998523705210,6
282482,50,2732987988157110,3
282482,50,2731647631125290,6
282479,20,2740359951832960,0
282479,20,2741700308864990,7
282485,20,2734998523705070,4
282485,20,2728296738545260,10
282481,20,2731647631125200,7
282481,20,2728296738545390,1
282483,50,2728296738545260,6
282483,50,2733658166673130,1
282486,50,2730977452609270,1
282486,50,2728296738545230,1
282487,20,2737679237769060,3
282487,20,2728296738545280,4
282490,20,2738349416284970,4
282490,20,2730307274093380,2
282488,50,2730977452609220,-2
282488,50,2733658166673110,2
282492,20,2743040665896750,1
282492,20,2743040665896750,0
282491,50,2732987988157210,2
282491,50,2733658166673110,6
282493,20,2741700308864770,0
282493,20,2731647631125290,1
282494,20,2728966917061280,4
282494,20,2730977452609190,6
282495,20,2741700308864770,1
282495,20,2743040665896730,0
282498,50,2727626560029440,4
282498,50,2731647631125250,5
282497,50,2727626560029350,0
282497,50,2737679237769010,7
282499,50,2734998523705130,0
282499,50,2728966917061280,0
282500,20,2735668702221090,0
282500,20,2732987988157210,1
282504,50,2728296738545280,0
282504,50,2734998523705130,0
282503,50,2741030130348880,1
282503,50,2734998523705210,8
282506,50,2727626560029290,2
282506,50,2730977452609270,1
282509,50,2728296738545390,2
282509,50,2734998523705070,8
282510,50,2731647631125200,1
282510,50,2730977452609200,5
282508,50,2735668702221040,0
282508,50,2728296738545300,9
282513,20,2741700308864990,7
282513,20,2737679237769060,3
282514,50,2734998523705070,0
282514,50,2734998523705130,0
282517,20,2730977452609220,6
282517,20,2730977452609140,2
282518,50,2737009059253150,2
282518,50,2737009059252920,2
282520,20,2733658166673110,6
282520,20,2741030130348830,2
282521,50,2742370487380870,0
282521,50,2731647631125290,9
282519,20,2730977452609190,6
282519,20,2727626560029440,4
282523,20,2734328345189130,4
282523,20,2730307274093380,5
282527,50,2727626560029350,0
282527,50,2731647631125250,5
282528,50,2743040665896740,0
282528,50,2739019594800860,7
282530,20,2734328345189130,0
282530,20,2731647631125150,0
282525,50,2737679237769010,4
282525,50,2728966917061280,5
282529,20,2737009059252940,1
282529,20,2737009059252970,1
282534,20,2728296738545280,0
282534,20,2734998523705070,2
282531,20,2729637095577310,0
282531,20,2738349416284970,7
282536,50,2734998523705210,5
282536,50,2741030130348880,-1
282538,50,2727626560029230,8
282538,50,2728296738545220,1
282539,50,2727626560029290,6
282539,50,2735668702220960,1
282540,50,2737679237768930,2
282540,50,2737679237769060,2
282541,20,2734328345189200,5
282541,20,2735668702221110,4
282546,50,2730977452609140,1
282546,50,2730977452609220,4
282544,20,2730977452609270,2
282544,20,2728296738545300,7
282549,20,2736338880736950,3
282549,20,2728966917061410,1
282543,50,2731647631125290,5
282543,50,2733658166673110,3
282553,50,2735668702221040,1
282553,50,2727626560029440,5
282547,50,2730977452609190,4
282547,50,2737009059252920,0
282548,50,2726956381513440,6
282548,50,2727626560029350,1
282551,50,2731647631125250,7
282551,50,2728966917061390,0
282550,50,2739019594800860,2
282550,50,2734328345189130,1
282555,50,2728966917061280,6
282555,50,2733658166673140,3
282554,50,2743040665896740,0
282554,50,2739019594800930,7
282556,50,2734998523705070,8
282556,50,2741030130348880,0
282557,50,2738349416284880,7
282557,50,2740359951832810,5
282560,50,2731647631125290,4
282560,50,2727626560029440,0
282564,50,2737679237769000,8
282564,50,2728296738545220,3
282562,50,2732317809641240,0
282562,50,2733658166673020,0
282565,20,2739019594800970,2
282565,20,2735668702220960,3
282567,50,2742370487380940,0
282567,50,2730307274093370,0
282561,20,2727626560029230,3
282561,20,2734328345189240,4
282569,50,2737679237769060,7
282569,50,2737679237768930,1
282570,50,2740359951832940,1
282570,50,2730307274093160,2
282571,50,2737009059252920,3
282571,50,2734328345189200,2
282574,20,2730977452609220,5
282574,20,2730977452609140,9
282573,50,2730977452609270,5
282573,50,2728296738545300,2
282575,20,2573485501354620,10
282575,20,2733658166673160,0
282578,50,2730977452609190,8
282578,50,2727626560029350,0
282579,50,2735668702221040,2
282579,50,2737679237768930,2
282577,50,2741700308864770,1
282577,50,2728296738545270,4
282576,50,2739019594800860,1
282576,50,2733658166673140,7
282581,50,2730977452609200,5
282581,50,2726956381513440,0
282580,50,2741700308864790,0
282580,50,2739689773316870,1
282588,50,2731647631125290,10
282588,50,2728296738545220,1
282587,20,2734998523705070,1
282587,20,2727626560029440,8
282584,50,2732317809641270,3
282584,50,2732317809641230,3
282586,50,2726956381513430,1
282586,50,2740359951833020,3
282597,20,2730307274093370,6
282597,20,2732987988157200,2
282594,20,2735668702220960,5
282594,20,2739019594800970,4
282596,50,2738349416284960,1
282596,50,2728966917061310,0
282590,50,2734328345189240,1
282590,50,2727626560029230,10
282589,20,2740359951832980,1
282589,20,2728966917061260,8
282595,50,2737009059252920,5
282595,50,2737679237768930,2
282601,50,2730977452609190,4
282601,50,2738349416284980,0
282600,50,2730977452609140,-1
282600,50,2742370487380940,4
282598,20,2728296738545300,7
282598,20,2734328345189040,5
282604,50,2727626560029250,4
282604,50,2734328345189200,1
282603,50,2573485501354620,1
282603,50,2730977452609270,4
282608,50,2739689773316910,1
282608,50,2733658166673140,4
282612,20,2732987988157110,5
282612,20,2727626560029300,3
282611,50,2730977452609200,6
282611,50,2740359951832980,0
282615,50,2727626560029290,8
282615,50,2726956381513440,0
282607,50,2737679237768930,8
282607,50,2739019594800960,1
282619,20,2741700308864770,4
282619,20,2737679237769060,1
282617,20,2741700308864790,2
282617,20,2732987988157250,4
282618,50,2733658166673160,2
282618,50,2739689773316870,3
282620,50,2737679237769090,1
282620,50,2734998523705000,5
282622,50,2726956381513310,5
282622,50,2739019594800910,2
282623,50,2731647631125290,7
282623,50,2734998523705070,1
282621,50,2728296738545220,3
282621,50,2739019594800860,3
282624,20,2727626560029440,6
282624,20,2740359951833020,3
282627,20,2739019594800970,3
282627,20,2732987988157200,5
282626,50,2730307274093370,-1
282626,50,2573485501354540,5
282631,50,2737009059252990,2
282631,50,2738349416284960,1
282628,50,2732317809641240,0
282628,50,2740359951832980,4
282625,20,2734328345189130,4
282625,20,2728966917061310,2
282630,50,2738349416284990,10
282630,50,2742370487380730,0
282632,50,2737679237768920,1
282632,50,2737009059252920,3
282639,50,2728966917061330,5
282639,50,2728296738545350,0
282636,20,2730977452609190,9
282636,20,2730977452609220,2
282638,50,2573485501354620,7
282638,50,2742370487380940,2
282633,50,2734998523705070,1
282633,50,2743040665896750,1
282635,50,2742370487380970,2
282635,50,2734328345189040,8
282637,50,2741700308864920,2
282637,50,2734328345189200,4
282641,50,2730977452609270,3
282641,50,2740359951832860,4
282640,50,2728296738545300,4
282640,50,2733658166673140,5
282645,20,2732987988157110,3
282645,20,2727626560029300,5
282651,20,2728966917061260,7
282651,20,2739019594800960,1
282644,50,2740359951832980,-1
282644,50,2741700308864770,1
282648,20,2737679237769060,4
282648,20,2739689773316910,5
282650,50,2732987988157250,4
282650,50,2727626560029450,2
282647,50,2743040665896750,0
282647,50,2733658166673160,3
282649,50,2738349416285080,4
282649,50,2739689773316870,3
282646,50,2728966917061410,3
282646,50,2739019594800880,5
282655,20,2737679237768930,7
282655,20,2734328345189160,2
282653,20,2726956381513440,1
282653,20,2730977452609200,3
282654,20,2727626560029290,5
282654,20,2730307274093330,4
282657,50,2728296738545220,2
282657,50,2728296738545270,7
282659,50,2727626560029440,1
282659,50,2740359951833020,0
282660,50,2732987988157060,2
282660,50,2728966917061310,5
282662,50,2730307274093370,7
282662,50,2732987988157200,2
282663,20,2732317809641240,4
282663,20,2739019594800970,2
282661,50,2573485501354540,4
282661,50,2740359951832980,5
